"REGION","CERCLE","COMMUNE","VFQ","CV","BV","ELECTEURS_M","ELECTEURS_F","ELECTEURS"
"MOPTI","BANKASS","SOKOURA","HAMDALLAYE","HAMDALLAYE","001",207,187,394
"MOPTI","BANKASS","SOKOURA","KOLANGA","KOLANGA","001",64,56,120
"MOPTI","BANKASS","SOKOURA","KOLONKAN-MARKA","KOLONKA-MARKA","001",116,154,270
"MOPTI","BANKASS","SOKOURA","KOLONKAN-MARKA","KOLONKA-MARKA","002",124,145,269
"MOPTI","BANKASS","SOKOURA","KOLONKAN-PEULH","KOLONKA-PEULH","001",24,18,42
"MOPTI","BANKASS","SOKOURA","KOUBIRIBA","KOUMBRIBA","001",226,269,495
"MOPTI","BANKASS","SOKOURA","LOGORI","LOGORI","001",226,213,439
"MOPTI","BANKASS","SOKOURA","MADINA-ALY","MADINA-ALI","001",123,87,210
"MOPTI","BANKASS","SOKOURA","MADINA-OURO","MADINA-OUROU","001",52,44,96
"MOPTI","BANKASS","SOKOURA","MAHANA","MAHANA","001",147,157,304
"MOPTI","BANKASS","SOKOURA","MAKANOU","MAKANOU","001",156,147,303
"MOPTI","BANKASS","SOKOURA","MAKANOU","MAKANOU","002",151,151,302
"MOPTI","BANKASS","SOKOURA","MAKANOU-HOUBERE","MAKANOU-HOUBERE","001",128,132,260
"MOPTI","BANKASS","SOKOURA","MASSAKANA","MASSAKANA 1ER CYCLE","001",201,195,396
"MOPTI","BANKASS","SOKOURA","MASSAKANA","MASSAKANA 1ER CYCLE","002",200,196,396
"MOPTI","BANKASS","SOKOURA","OUORI MARKA","OUORI-MARKA","001",176,221,397
"MOPTI","BANKASS","SOKOURA","OUORI MARKA","OUORI-MARKA","002",185,211,396
"MOPTI","BANKASS","SOKOURA","OUORI MARKA","OUORI-MARKA","003",199,197,396
"MOPTI","BANKASS","SOKOURA","OUORI PEULH","OUORI-PEULH","001",21,22,43
"MOPTI","BANKASS","SOKOURA","OURO BOUBOU","OUROBOUBOU","001",90,97,187
"MOPTI","BANKASS","SOKOURA","SIMINI","SIMINI","001",154,164,318
"MOPTI","BANKASS","SOKOURA","SOKOURA","SOKOURA 1ER CYCLE","001",227,208,435
"MOPTI","BANKASS","SOKOURA","SOKOURA","SOKOURA 1ER CYCLE","002",225,210,435
"MOPTI","BANKASS","SOKOURA","SOKOURA","SOKOURA 1ER CYCLE","003",225,210,435
"MOPTI","BANKASS","SOKOURA","SOKOURA","SOKOURA 1ER CYCLE","004",213,221,434
"MOPTI","BANKASS","SOKOURA","SOKOURA","SOKOURA 1ER CYCLE","005",212,222,434
"MOPTI","BANKASS","SOKOURA","SOKOURA","SOKOURA 1ER CYCLE","006",227,207,434
"MOPTI","BANKASS","SOKOURA","TANGA","TANGA","001",118,84,202
"MOPTI","BANKASS","SOKOURA","TEGUE","TEGUE","001",74,62,136
"MOPTI","BANKASS","SOKOURA","TIRA","TIRA","001",182,170,352
"MOPTI","BANKASS","SOKOURA","TOUM","TOUN","001",244,250,494
"MOPTI","BANKASS","SOKOURA","WONKOROWEL","WONKOROWEL","001",97,87,184
"MOPTI","BANKASS","SOKOURA","YIRA","YIRA","001",178,128,306
"MOPTI","BANKASS","SOKOURA","YIRA","YIRA","002",186,120,306
"MOPTI","BANKASS","SOKOURA","ZOGARA","ZOGARA","001",105,160,265
"MOPTI","BANKASS","SOKOURA","ZOGARA","ZOGARA","002",115,149,264
"MOPTI","BANKASS","SOUBALA","ANAMOILA","ANAMOILA","001",109,155,264
"MOPTI","BANKASS","SOUBALA","DOUGARA","DOUGARA","001",205,230,435
"MOPTI","BANKASS","SOUBALA","GOUMOUNI","ECOLE GOUMOUNI","001",162,196,358
"MOPTI","BANKASS","SOUBALA","GOUMOUNI","ECOLE GOUMOUNI","002",173,185,358
"MOPTI","BANKASS","SOUBALA","GOUMOUNI-KANDA","GOUMOUNI-KANDA","001",65,75,140
"MOPTI","BANKASS","SOUBALA","NIONDE-DIARAMASSA","NIANDE-DIARAMASSA","001",175,176,351
"MOPTI","BANKASS","SOUBALA","NIONDE-SEYDOU","NIANDE-SEYDOU","001",129,152,281
"MOPTI","BANKASS","SOUBALA","OROTEGUERE","OROTEGUERE","001",130,165,295
"MOPTI","BANKASS","SOUBALA","SOGUINA","ECOLE SOUGUINA","001",167,211,378
"MOPTI","BANKASS","SOUBALA","SOGUINA","ECOLE SOUGUINA","002",164,213,377
"MOPTI","BANKASS","SOUBALA","SOUBALA","ECOLE SOUBALA","001",223,224,447
"MOPTI","BANKASS","SOUBALA","SOUBALA","ECOLE SOUBALA","002",215,232,447
"MOPTI","BANKASS","SOUBALA","SOUBALA","ECOLE SOUBALA","003",222,225,447
"MOPTI","BANKASS","TORI","BOBOSSO","BOBOSSO","001",217,249,466
"MOPTI","BANKASS","TORI","KOUNA","ECOLE KOUNA","001",187,246,433
"MOPTI","BANKASS","TORI","KOUNA","ECOLE KOUNA","002",192,240,432
"MOPTI","BANKASS","TORI","KOUROU-KANDA-HABBE","KOURKANDA-HABE","001",209,267,476
"MOPTI","BANKASS","TORI","KOUROU-KANDA-PEULH","KOURKANDA-PEULH","001",77,58,135
"MOPTI","BANKASS","TORI","NONGO","SOGUINADOU NONGO","001",95,110,205
"MOPTI","BANKASS","TORI","OGOBORO","OGOBORO","001",154,197,351
"MOPTI","BANKASS","TORI","OULASSAGOU","OULLASSAGOU","001",149,143,292
"MOPTI","BANKASS","TORI","POURA-FITINI","POURA-FITINI","001",142,204,346
"MOPTI","BANKASS","TORI","SEHE","SEHE","001",231,220,451
"MOPTI","BANKASS","TORI","SOGUINADOU","SOGUINADOU","001",160,205,365
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","001",204,241,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","002",194,251,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","003",219,226,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","004",201,244,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","005",201,244,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","006",203,242,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","007",205,240,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","008",217,228,445
"MOPTI","BANKASS","TORI","TORI","ECOLE TORI","009",201,244,445
"MOPTI","DJENNE","DANDOUGOU FAKALA","BOUGOULA","ECOLE DE BOUGOULA","001",211,250,461
"MOPTI","DJENNE","DANDOUGOU FAKALA","BOUGOULA","ECOLE DE BOUGOULA","002",214,246,460
"MOPTI","DJENNE","DANDOUGOU FAKALA","KONIO","KONIO","001",1,7,8
"MOPTI","DJENNE","DANDOUGOU FAKALA","KONIO MARKA","ECOLE DE KONIO","001",224,229,453
"MOPTI","DJENNE","DANDOUGOU FAKALA","KONIO MARKA","ECOLE DE KONIO","002",209,243,452
"MOPTI","DJENNE","DANDOUGOU FAKALA","KONIO-PEULH","PLACE PUBLIQUE DE KONIO PEULH","001",148,164,312
"MOPTI","DJENNE","DANDOUGOU FAKALA","KOUIN","ECOLE DE KOUIN","001",116,142,258
"MOPTI","DJENNE","DANDOUGOU FAKALA","KOUIN","ECOLE DE KOUIN","002",113,145,258
"MOPTI","DJENNE","DANDOUGOU FAKALA","SARAN-TOMO","ECOLE DE SARAN TOMO","001",160,174,334
"MOPTI","DJENNE","DANDOUGOU FAKALA","SARAN-TOMO","ECOLE DE SARAN TOMO","002",161,172,333
"MOPTI","DJENNE","DANDOUGOU FAKALA","SIRABOUGOU-BAMBARA","ECOLE DE SIRABOUGOU BAMBARA","001",185,236,421
"MOPTI","DJENNE","DANDOUGOU FAKALA","SIRABOUGOU-BOZO","PLACE PUBLIQUE DE SIRABOUGOU BOZO","001",64,71,135
"MOPTI","DJENNE","DANDOUGOU FAKALA","SIRABOUGOU-PEULH","ECOLE DE SIRABOUGOU PEULH","001",162,192,354
"MOPTI","DJENNE","DANDOUGOU FAKALA","TACKO","ECOLE DE TACKO","001",143,196,339
"MOPTI","DJENNE","DANDOUGOU FAKALA","TOUARA","ECOLE DE TOUARA","001",132,123,255
"MOPTI","DJENNE","DANDOUGOU FAKALA","TOUARA","ECOLE DE TOUARA","002",115,139,254
"MOPTI","DJENNE","DERARY","DIOMBOUGOU","CENTRE ALPHA DOIMBOUGOU","001",82,105,187
"MOPTI","DJENNE","DERARY","GAGNA","ECOLE DE GAGNA","001",189,226,415
"MOPTI","DJENNE","DERARY","GAGNA","ECOLE DE GAGNA","002",184,231,415
"MOPTI","DJENNE","DERARY","GAGNA","ECOLE DE GAGNA","003",190,225,415
"MOPTI","DJENNE","DERARY","KOINA","ECOLE DE KOINA","001",110,148,258
"MOPTI","DJENNE","DERARY","KOINA","ECOLE DE KOINA","002",102,155,257
"MOPTI","DJENNE","DERARY","KOROBORO","ECOLE DE KOROBORO","001",139,165,304
"MOPTI","DJENNE","DERARY","LANAOUE","CENTRE ALPHA DE LANAOUE","001",43,58,101
"MOPTI","DJENNE","DERARY","SIMAN BOZO","ECOLE DE SIMAN BOZO","001",75,80,155
"MOPTI","DJENNE","DERARY","SIMAN-BAMBARA","ECOLE DE SIMAN BAMBARA","001",181,209,390
"MOPTI","DJENNE","DERARY","SOUMATOGO","ECOLE DE SOUMATOGO","001",175,214,389
"MOPTI","DJENNE","DJENNE","BALLE SEYNA","CENTRE ALPHA DE BALLE SEYNA","001",220,247,467
"MOPTI","DJENNE","DJENNE","DIABOLO","ECOLE 1ER CYCLEDE DIABOLO","001",167,200,367
"MOPTI","DJENNE","DJENNE","DIABOLO","ECOLE 1ER CYCLEDE DIABOLO","002",171,196,367
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","001",238,249,487
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","002",232,255,487
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","003",244,243,487
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","004",236,251,487
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","005",249,238,487
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","006",237,250,487
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","007",242,245,487
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","008",249,237,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","009",229,257,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","010",234,252,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","011",251,235,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","012",241,245,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","013",236,250,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","014",246,240,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","015",244,242,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","016",236,250,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","017",242,244,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","018",237,249,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","019",244,242,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","020",242,244,486
"MOPTI","DJENNE","DJENNE","DJENNE","ECOLE SIT DE DJENNE","021",240,246,486
"MOPTI","DJENNE","DJENNE","GOMNIKOUBOYE","PLACE PUBLIQUE DE GOMNIKOUBOYE","001",106,92,198
"MOPTI","DJENNE","DJENNE","KAMARAGA","PLACE PUBLIQUE DE KAMARAGA","001",97,81,178
"MOPTI","DJENNE","DJENNE","KERA","ECOLE DE KERA","001",117,148,265
"MOPTI","DJENNE","DJENNE","NIALA","ECOLE DE NIALA","001",224,267,491
"MOPTI","DJENNE","DJENNE","SOUALA","ECOLE DE SOUALA","001",173,194,367
"MOPTI","DJENNE","DJENNE","SOUALA","ECOLE DE SOUALA","002",175,191,366
"MOPTI","DJENNE","DJENNE","SYN","ECOLE DE SYN","001",156,180,336
"MOPTI","DJENNE","DJENNE","SYN","ECOLE DE SYN","002",163,173,336
"MOPTI","DJENNE","DJENNE","WELINGARA","ECOLE DE WELINGARA","001",118,142,260
"MOPTI","DJENNE","DJENNE","YENTELA","PLACE PUBLIQUE DE YENTELA","001",78,112,190
"MOPTI","DJENNE","FAKALA","ABDOULKARIM","CENTRE ALPHA DE ABDOULKARIM","001",151,214,365
"MOPTI","DJENNE","FAKALA","BAMBARAWEL","CENTRE ALPHA DE BAMBARAWEL","001",106,171,277
"MOPTI","DJENNE","FAKALA","BARATOU","PLACE PUBLIQUE DE BARATOU","001",184,229,413
"MOPTI","DJENNE","FAKALA","BIBA","PLACE PUBLIQUE DE BIBA","001",83,93,176
"MOPTI","DJENNE","FAKALA","BONGUEL","CENTRE ALPHA DE BONGUEL","001",123,170,293
"MOPTI","DJENNE","FAKALA","DEDOUGOU","PLACE PUBLIQUE DE DEDOUGOU","001",100,131,231
"MOPTI","DJENNE","FAKALA","DEGOU","PLACE PUBLIQUE DE DEGOU","001",149,208,357
"MOPTI","DJENNE","FAKALA","DIABA-ALLAYE","CENTRE ALPHA DE DIABA-ALLAYE","001",111,149,260
"MOPTI","DJENNE","FAKALA","DIABA-ALLAYE","CENTRE ALPHA DE DIABA-ALLAYE","002",106,153,259
"MOPTI","DJENNE","FAKALA","DIABA-PEULH","CENTRE ALPHA DE DIABA PEULH","001",209,256,465
"MOPTI","DJENNE","FAKALA","DJONGUE-BAMBARA","CENTRE ALPHA DE DIONKE BAMBARA","001",144,181,325
"MOPTI","DJENNE","FAKALA","DJONGUE-OURO","CENTRE ALPHA DE DIONKE OURO","001",184,264,448
"MOPTI","DJENNE","FAKALA","GOUNDAKA","ECOLE DE GOUNDAKA","001",148,220,368
"MOPTI","DJENNE","FAKALA","GUIDIOWEL","CENTRE ALPHA DE GUIDIOWEL","001",217,278,495
"MOPTI","DJENNE","FAKALA","KAKA","PLACE PUBLIQUE DE KAKA","001",80,103,183
"MOPTI","DJENNE","FAKALA","KANKELENA","PLACE PUBLIQUE DE KANKELENA","001",96,135,231
"MOPTI","DJENNE","FAKALA","KOMBAKA","ECOLE DE KOMBAKA","001",166,201,367
"MOPTI","DJENNE","FAKALA","KOMBAKA","ECOLE DE KOMBAKA","002",154,212,366
"MOPTI","DJENNE","FAKALA","KOUFFADAKADIAN","PLACE PUBLIQUE DE KOUFADAKADIAN","001",96,105,201
"MOPTI","DJENNE","FAKALA","KOULEBALA-DOGON","CENTRE DE KOULEBALA DOGON","001",83,105,188
"MOPTI","DJENNE","FAKALA","KOULEBALA-MOSSI","KOULEBALA-MOSSI","001",20,21,41
"MOPTI","DJENNE","FAKALA","KOUNDARAKA","PLACE PUBLIQUE DE KOUNDARAKA","001",57,88,145
"MOPTI","DJENNE","FAKALA","MANSABA","PLACE PUBLIQUE DE MANSABA","001",73,67,140
"MOPTI","DJENNE","FAKALA","MONTOROBOUGOU","PLACE PUBLIQUE DE MONTOROBOUGOU","001",54,65,119
"MOPTI","DJENNE","FAKALA","NIA MOUSSA","PLACE PUBLIQUE DE NIA MOUSSA","001",110,150,260
"MOPTI","DJENNE","FAKALA","NIA-OURO","ECOLE DE NIA OURO","001",181,215,396
"MOPTI","DJENNE","FAKALA","NOUMOUSSO","PLACE PUBLIQUE DE NOUMOUSSO","001",13,17,30
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE EDS DE SOFARA","001",244,231,475
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE EDS DE SOFARA","002",238,237,475
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE EDS DE SOFARA","003",234,241,475
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE EDS DE SOFARA","004",248,227,475
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE EDS DE SOFARA","005",228,247,475
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE EDS DE SOFARA","006",233,242,475
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE EDS DE SOFARA","007",240,234,474
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE SECOND CYCLE I DE SOFARA","001",227,224,451
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE SECOND CYCLE I DE SOFARA","002",217,233,450
"MOPTI","DJENNE","FAKALA","SOFARA","ECOLE SECOND CYCLE I DE SOFARA","003",233,217,450
"MOPTI","DJENNE","FAKALA","SOUNGALOBOUGOU","PLACE PUBLIQUE DE SOUNGALOBOUGOU","001",87,109,196
"MOPTI","DJENNE","FAKALA","TANDIAMA","PLACE PUBLIQUE DE TANDIAMA","001",151,176,327
"MOPTI","DJENNE","FAKALA","TOMBONA","ECOLE DE TOMBONA","001",195,276,471
"MOPTI","DJENNE","FAKALA","TOMBONA","ECOLE DE TOMBONA","002",210,261,471
"MOPTI","DJENNE","FAKALA","TONDAKA","CENTRE ALPHA DE TONDAKA","001",161,161,322
"MOPTI","DJENNE","FEMAYE","DIOMI","PLACE PUBLIQUE DE DIOMI","001",206,249,455
"MOPTI","DJENNE","FEMAYE","DIOROBOUGOU","PLACE PUBLIQUE DIOROBOUGOU","001",74,117,191
"MOPTI","DJENNE","FEMAYE","DJIGUINE","ECOLE DJIGUINE","001",108,159,267
"MOPTI","DJENNE","FEMAYE","DJIGUINE","ECOLE DJIGUINE","002",102,164,266
"MOPTI","DJENNE","FEMAYE","DOROBOUGOU","ECOLE DOROBOUGOU","001",186,254,440
"MOPTI","DJENNE","FEMAYE","DOROBOUGOU","ECOLE DOROBOUGOU","002",188,251,439
"MOPTI","DJENNE","FEMAYE","KAARA","PLACE PUBLIQUE DE KAARA","001",42,54,96
"MOPTI","DJENNE","FEMAYE","KONDA","PLACE PUBLIQUE KONDA","001",59,64,123
"MOPTI","DJENNE","FEMAYE","KOUMAGA-MARKA","PLACE PUBLIQUE KOUMAGA MARKA","001",50,57,107
"MOPTI","DJENNE","FEMAYE","KOUMAGA-PEULH","ECOLE KOUMAGA PEULH","001",177,188,365
"MOPTI","DJENNE","FEMAYE","KOUMAGA-PEULH","ECOLE KOUMAGA PEULH","002",172,193,365
"MOPTI","DJENNE","FEMAYE","KOUNTI-BAMBARA","KOUNTI-BAMBARA","001",47,66,113
"MOPTI","DJENNE","FEMAYE","KOUNTI-MARKA","ECOLE KOUNTI MARKA","001",132,167,299
"MOPTI","DJENNE","FEMAYE","KOUNTI-PEULH","PLACE PUBLIQUE KOUNTI PEULH","001",77,75,152
"MOPTI","DJENNE","FEMAYE","MAREBOUGOU","ECOLE MAREBOUGOU","001",146,168,314
"MOPTI","DJENNE","FEMAYE","MAREBOUGOU","ECOLE MAREBOUGOU","002",146,167,313
"MOPTI","DJENNE","FEMAYE","NDOBOUGOU","PLACE PUBLIQUE N'DOBOUGOU","001",99,135,234
"MOPTI","DJENNE","FEMAYE","PERTA","ECOLE PERTA","001",195,206,401
"MOPTI","DJENNE","FEMAYE","TAGA","TAGA","001",72,74,146
"MOPTI","DJENNE","FEMAYE","TAGA-BAINA","ECOLE TAGABAINA","001",120,142,262
"MOPTI","DJENNE","FEMAYE","TAGA-MARKA","PLACE PUBLIQUE TAGA MARKA","001",104,121,225
"MOPTI","DJENNE","FEMAYE","TAGA-NOMOUNA","ECOLE TAGA NOUMOUNA","001",87,90,177
"MOPTI","DJENNE","FEMAYE","TAGA-TELLELA","PLACE PUBLIQUE TAGA TELLELA","001",120,129,249
"MOPTI","DJENNE","FEMAYE","TIEKOROBOUGOU","PLACE PUBLIQUE TIEKOROBOUGOU","001",140,140,280
"MOPTI","DJENNE","FEMAYE","TOGOYE","PLACE PUBLIQUE TOGOYE","001",150,173,323
"MOPTI","DJENNE","FEMAYE","WAYA","PLACE PUBLIQUE WAYA","001",121,117,238
"MOPTI","DJENNE","KEWA","DIETENGA","PLACE PUBLIQUE DIETANGA","001",44,77,121
"MOPTI","DJENNE","KEWA","DIOUGONI","PLACE PUBLIQUE DJOUGOUNI","001",262,216,478
"MOPTI","DJENNE","KEWA","KOA","ECOLE KOA","001",236,222,458
"MOPTI","DJENNE","KEWA","KOA","ECOLE KOA","002",236,222,458
"MOPTI","DJENNE","KEWA","KOA","ECOLE KOA","003",238,219,457
"MOPTI","DJENNE","KEWA","KOUAKOUROU","ECOLE KOUAKOUROU","001",213,245,458
"MOPTI","DJENNE","KEWA","KOUAKOUROU","ECOLE KOUAKOUROU","002",218,240,458
"MOPTI","DJENNE","KEWA","KOUAKOUROU","ECOLE KOUAKOUROU","003",220,237,457
"MOPTI","DJENNE","KEWA","KOUAKOUROU","ECOLE KOUAKOUROU","004",219,238,457
"MOPTI","DJENNE","KEWA","KOUAKOUROU","ECOLE KOUAKOUROU","005",221,236,457
"MOPTI","DJENNE","KEWA","KOUAKOUROU","ECOLE KOUAKOUROU","006",204,253,457
"MOPTI","DJENNE","KEWA","KOULENZE","ECOLE KOULENZE","001",191,205,396
"MOPTI","DJENNE","KEWA","KOULENZE","ECOLE KOULENZE","002",201,195,396
"MOPTI","DJENNE","KEWA","KOULENZE","ECOLE KOULENZE","003",204,192,396
"MOPTI","DJENNE","KEWA","KOULENZE","ECOLE KOULENZE","004",189,207,396
"MOPTI","DJENNE","KEWA","MANGHA-BAMBARA","ECOLE MANGHA BAMBARA","001",89,96,185
"MOPTI","DJENNE","KEWA","MANGHA-PEULH","PLACE PUBLIQUE MANGHA PEULH","001",130,182,312
"MOPTI","DJENNE","KEWA","MEOU-NANTINORE","PLACE PUBLIQUE MEOU-NANTINORE","001",139,158,297
"MOPTI","DJENNE","KEWA","NOUGOUNOTOYE","PLACE PUBLIQUE PORA-NOUGOUMONTOYE","001",129,168,297
"MOPTI","DJENNE","KEWA","NOUH-BOZO","ECOLE NOUH-BOZO","001",253,227,480
"MOPTI","DJENNE","KEWA","NOUH-BOZO","ECOLE NOUH-BOZO","002",237,243,480
"MOPTI","DJENNE","KEWA","NOUH-BOZO","ECOLE NOUH-BOZO","003",235,245,480
"MOPTI","DJENNE","KEWA","NOUH-BOZO","ECOLE NOUH-BOZO","004",248,231,479
"MOPTI","DJENNE","KEWA","PORA-BOZO","ECOLE PORA-BOZO","001",210,261,471
"MOPTI","DJENNE","KEWA","PORA-BOZO","ECOLE PORA-BOZO","002",214,257,471
"MOPTI","DJENNE","KEWA","PORA-SOMONO","PLACE PUBLIQUE DE PORA-SOMONO","001",180,177,357
"MOPTI","DJENNE","KEWA","ROUNDE-BANA","PLACE PUBLIQUE DE ROUNDE-BANA","001",17,6,23
"MOPTI","DJENNE","KEWA","TOUN","PLACE PUBLIQUE DE TOUN","001",142,125,267
"MOPTI","DJENNE","KEWA","YANGHA-BOZO","ECOLE DE YONGHA BOZO","001",213,215,428
"MOPTI","DJENNE","KEWA","YANGHA-BOZO","ECOLE DE YONGHA BOZO","002",208,219,427
"MOPTI","DJENNE","KEWA","YONGHA-PEULH","PLACE PUBLIQUE DE YONGHA PEULH","001",150,203,353
"MOPTI","DJENNE","KEWA","YONGHA-PEULH","PLACE PUBLIQUE DE YONGHA PEULH","002",157,195,352
"MOPTI","DJENNE","KEWA","YONGHA-PEULH","PLACE PUBLIQUE DE YONGHA PEULH","003",146,206,352
"MOPTI","DJENNE","MADIAMA","BANGASSI","ECOLE DE BANGASSI","001",136,152,288
"MOPTI","DJENNE","MADIAMA","BANGASSI","ECOLE DE BANGASSI","002",141,147,288
"MOPTI","DJENNE","MADIAMA","MADIAMA","ECOLE DE MADIAMA","001",192,219,411
"MOPTI","DJENNE","MADIAMA","MADIAMA","ECOLE DE MADIAMA","002",194,216,410
"MOPTI","DJENNE","MADIAMA","MADIAMA","ECOLE DE MADIAMA","003",194,216,410
"MOPTI","DJENNE","MADIAMA","MADIAMA","ECOLE DE MADIAMA","004",202,208,410
"MOPTI","DJENNE","MADIAMA","NERECORO","CENTRE ALPHA DE NERECORO","001",130,160,290
"MOPTI","DJENNE","MADIAMA","PROMANI","ECOLE DE PROMANI","001",117,139,256
"MOPTI","DJENNE","MADIAMA","PROMANI","ECOLE DE PROMANI","002",126,129,255
"MOPTI","DJENNE","MADIAMA","SIRAGOUROU","CENTRE ALPHA DE SIRAGOUROU","001",100,109,209
"MOPTI","DJENNE","MADIAMA","TATIA NOUNA","CENTRE ALPHA DE TATIA-NOUMA","001",109,162,271
"MOPTI","DJENNE","MADIAMA","TATIA NOUNA","CENTRE ALPHA DE TATIA-NOUMA","002",129,142,271
"MOPTI","DJENNE","MADIAMA","TEGUENIE DOUCOURANI","CENTRE ALPHA DE TEGUENIE DOUCOURANI","001",121,146,267
"MOPTI","DJENNE","MADIAMA","TOMBONKA","ECOLE DE TOMBONKAN","001",149,184,333
"MOPTI","DJENNE","MADIAMA","TOROCORO","ECOLE DE TOROCORO","001",217,215,432
"MOPTI","DJENNE","MADIAMA","TOUMADIAMA","ECOLE DE TOUMADIANA","001",180,283,463
"MOPTI","DJENNE","NEMA-BADENYAKAFO","BONGA","CENTRE ALPHA DE BPNGA","001",208,221,429
"MOPTI","DJENNE","NEMA-BADENYAKAFO","BOZOLA","PLACE PUBLIQUE DE BOZOLA","001",154,151,305
"MOPTI","DJENNE","NEMA-BADENYAKAFO","DEBENA","CENTRE ALPHA DE DEBENA","001",176,215,391
"MOPTI","DJENNE","NEMA-BADENYAKAFO","DIEOU","ECOLE DE DIEOU","001",218,272,490
"MOPTI","DJENNE","NEMA-BADENYAKAFO","DIEOU","ECOLE DE DIEOU","002",228,262,490
"MOPTI","DJENNE","NEMA-BADENYAKAFO","DJIRMA-KONDA","PLACE PUBLIQUE DE DJIRMA KONDA","001",166,162,328
"MOPTI","DJENNE","NEMA-BADENYAKAFO","DJIRMA-KONDA","PLACE PUBLIQUE DE DJIRMA KONDA","002",153,175,328
"MOPTI","DJENNE","NEMA-BADENYAKAFO","DRAMANE-DAGA","PLACE PUBLIQUE DE DRAMANE DAGA","001",137,154,291
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KANDARA","ECOLE DE KANDARA","001",226,202,428
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KANDARA","ECOLE DE KANDARA","002",205,223,428
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KANDARA","ECOLE DE KANDARA","003",210,218,428
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KANDARA","ECOLE DE KANDARA","004",211,217,428
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KAOUNA","CAMPEMENT ADM. DE KAOUNA","001",167,164,331
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KOSSOUMA","ECOLE DE KOSSOUMA","001",191,222,413
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KOSSOUMA","ECOLE DE KOSSOUMA","002",187,225,412
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KOUIMA","ECOLE DE KOUIMA","001",224,217,441
"MOPTI","DJENNE","NEMA-BADENYAKAFO","KOUIMA","ECOLE DE KOUIMA","002",225,216,441
"MOPTI","DJENNE","NEMA-BADENYAKAFO","MOUGNA","MOUGNA","001",216,233,449
"MOPTI","DJENNE","NEMA-BADENYAKAFO","MOUGNA","MOUGNA","002",226,222,448
"MOPTI","DJENNE","NEMA-BADENYAKAFO","MOUGNA","MOUGNA","003",215,233,448
"MOPTI","DJENNE","NEMA-BADENYAKAFO","MOUGNA","MOUGNA","004",217,231,448
"MOPTI","DJENNE","NEMA-BADENYAKAFO","MOUGNA PEULH","CENTRE ALPHA DE MOUGNA PEULH","001",126,137,263
